,Date,Favorites,Geolocation,HashTags,Mentions,Retweets,Text,User,target,user_split,user_text,location
58,2019-07-18 23:54:09+00:00,0,,,,1,"Far as I can tell, yes. Would not be shocked if there was some damage to the bottom of it since where it’s located is right where the flood was. But most of it is fine.",amywilson,1,amywilson,"amywilson Far as I can tell, yes. Would not be shocked if there was some damage to the bottom of it since where it’s located is right where the flood was. But most of it is fine.",WI
59,2019-07-18 23:52:10+00:00,0,,,,0,there are flash flood warnings for all of nyc the past two days. the price of the subway and mother nature have nothing to do with each other.,sophia_berlin,1,sophia berlin,sophia berlin there are flash flood warnings for all of nyc the past two days. the price of the subway and mother nature have nothing to do with each other.,WI
60,2019-07-18 23:47:48+00:00,0,,#Columbia #River #Idaho #CRT,@IWUA_H20 @NOAA @usbr @bonnevillepower,1,Modernizing the #Columbia #River Treaty is the topic for discussion in #Idaho tonight. The #CRT governs coordinated efforts to manage for flood control and hydropower. Check out @IWUA_H20 positions here. @NOAA @usbr @bonnevillepower http://www.iwua.org/wp-content/uploads/2018/08/CRT-Position-Paper-Idaho-with-Attachments.pdf,IWUA_H20,1,IWUA H20,IWUA H20 Modernizing the #Columbia #River Treaty is the topic for discussion in #Idaho tonight. The #CRT governs coordinated efforts to manage for flood control and hydropower. Check out @IWUA_H20 positions here. @NOAA @usbr @bonnevillepower http://www.iwua.org/wp-content/uploads/2018/08/CRT-Position-Paper-Idaho-with-Attachments.pdf,WI
61,2019-07-18 23:34:58+00:00,0,,,,1,"Flash flood warnings going off every 5ish minutes on this train on everyone’s phones — and yet, only 20% have turned off their volume! Eeegads...",dreastill,1,dreastill,"dreastill Flash flood warnings going off every 5ish minutes on this train on everyone’s phones — and yet, only 20% have turned off their volume! Eeegads...",WI
62,2019-07-18 23:33:33+00:00,0,,,,0,"At 7:00 PM EDT, 1 NNW South Hempstead [Nassau Co, NY] LAW ENFORCEMENT reports FLASH FLOOD. INTERSECTION OF LONG BEACH ROAD AND WEIR ROAD CLOSED DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#OKX/201907182300/201907182300",iembot_okx,1,iembot okx,"iembot okx At 7:00 PM EDT, 1 NNW South Hempstead [Nassau Co, NY] LAW ENFORCEMENT reports FLASH FLOOD. INTERSECTION OF LONG BEACH ROAD AND WEIR ROAD CLOSED DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#OKX/201907182300/201907182300",WI
63,2019-07-18 23:12:55+00:00,0,,,,2,Better watch out for those Justice Democrats....they plan to flood election with about 100 candidates and if don’t counter them and get out and vote be a bunch AOCs and others to deal with,kim_murrell,1,kim murrell,kim murrell Better watch out for those Justice Democrats....they plan to flood election with about 100 candidates and if don’t counter them and get out and vote be a bunch AOCs and others to deal with,WI
64,2019-07-18 23:10:11+00:00,0,,#MyCity,,0,We should flood twitter with videos of our cities good and bad !!! Let’s see which cities are in the beat conditions and it’s people taking care of !!! Let’s see if the democrats cities beat the republicans! Doubt it ! Video your city post it #MyCity and but name of city &amp; state,evers_oak,1,evers oak,evers oak We should flood twitter with videos of our cities good and bad !!! Let’s see which cities are in the beat conditions and it’s people taking care of !!! Let’s see if the democrats cities beat the republicans! Doubt it ! Video your city post it #MyCity and but name of city &amp; state,WI
65,2019-07-18 23:05:01+00:00,0,,#USGS08034500,,0,"#USGS08034500 - Mud Ck nr Jacksonville, TX is below NWS flood stage (9ft) http://waterdata.usgs.gov/tx/nwis/uv?site_no=08034500&amp;t=20190718160000",USGS_TexasFlood,1,USGS TexasFlood,"USGS TexasFlood #USGS08034500 - Mud Ck nr Jacksonville, TX is below NWS flood stage (9ft) http://waterdata.usgs.gov/tx/nwis/uv?site_no=08034500&amp;t=20190718160000",WI
66,2019-07-18 23:03:10+00:00,0,,#TacoTalk,@AmariCpt @WatchMixer,1,#TacoTalk coming live tonight. Let’s open the flood gates and get some truth rolling out. I enjoyed what @AmariCpt had to say. I’m gonna go through some points he made. We haven’t had a good Session like this is a moment! LIVE @9PM MT only on @WatchMixer http://Mixer.com/xXWetTacoXx,xXWetTacoXx,1,xXWetTacoXx,xXWetTacoXx #TacoTalk coming live tonight. Let’s open the flood gates and get some truth rolling out. I enjoyed what @AmariCpt had to say. I’m gonna go through some points he made. We haven’t had a good Session like this is a moment! LIVE @9PM MT only on @WatchMixer http://Mixer.com/xXWetTacoXx,WI
67,2019-07-18 22:59:55+00:00,0,,,,0,"At 6:20 PM EDT, 2 SSW Palmyra [Dougherty Co, GA] 911 CALL CENTER reports FLOOD. FLOODING REPORTED AT DAWSON RD IN ALBANY, GA. https://mesonet.agron.iastate.edu/lsr/#TAE/201907182220/201907182220",iembot_tae,1,iembot tae,"iembot tae At 6:20 PM EDT, 2 SSW Palmyra [Dougherty Co, GA] 911 CALL CENTER reports FLOOD. FLOODING REPORTED AT DAWSON RD IN ALBANY, GA. https://mesonet.agron.iastate.edu/lsr/#TAE/201907182220/201907182220",WI
68,2019-07-18 22:50:03+00:00,0,,,,1,"The worms, caterpillars and other pests are hard to deal with, w/o using pesticides. Our container garden outside our restaurant was looking really nice until that pesky flood came along. Ugh. Start over...",MaryBSonnier,1,MaryBSonnier,"MaryBSonnier The worms, caterpillars and other pests are hard to deal with, w/o using pesticides. Our container garden outside our restaurant was looking really nice until that pesky flood came along. Ugh. Start over...",WI
69,2019-07-18 22:44:40+00:00,0,,,,2,"And so I sit here at JFK during 6 hour layover, watching as the bar runs out of beer and suddenly my phone and all the alarms in the airport go off. Flash flood watch- and it is not raining. But it could be worst-there could be no beer. I need beer to read Twitter.",porchdragon,1,porchdragon,"porchdragon And so I sit here at JFK during 6 hour layover, watching as the bar runs out of beer and suddenly my phone and all the alarms in the airport go off. Flash flood watch- and it is not raining. But it could be worst-there could be no beer. I need beer to read Twitter.",WI
70,2019-07-18 22:43:28+00:00,0,,,,0,"At 5:45 PM EDT, Manalapan TWP [Monmouth Co, NJ] 911 CALL CENTER reports FLASH FLOOD. MULTIPLE WATER RESCUES AND STRANDED VEHICLES IN THE MANALAPAN AREA. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182145/201907182145",iembot_phi,1,iembot phi,"iembot phi At 5:45 PM EDT, Manalapan TWP [Monmouth Co, NJ] 911 CALL CENTER reports FLASH FLOOD. MULTIPLE WATER RESCUES AND STRANDED VEHICLES IN THE MANALAPAN AREA. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182145/201907182145",WI
71,2019-07-18 22:43:03+00:00,1,,,,1,"Spotr 0 miles E of CRANFORD, NJ @22:40 UTC Flood&gt;-Flash flooding occurring in downtown Cranford with a vehicle stranded in flood waters.",spotternetwork,1,spotternetwork,"spotternetwork Spotr 0 miles E of CRANFORD, NJ @22:40 UTC Flood&gt;-Flash flooding occurring in downtown Cranford with a vehicle stranded in flood waters.",WI
72,2019-07-18 22:41:41+00:00,0,,,,23,Taking my phone out of airplane mode after landing at LAX and receiving a FLOOD of DMs about the Cats trailer is exactly the joy I deserve today,djcap,1,djcap,djcap Taking my phone out of airplane mode after landing at LAX and receiving a FLOOD of DMs about the Cats trailer is exactly the joy I deserve today,WI
73,2019-07-18 22:37:47+00:00,0,,,,0,"At 6:30 PM EDT, Green Brook TWP [Somerset Co, NJ] 911 CALL CENTER reports FLASH FLOOD. FLOODING ON US-22W IN GREEN BROOK. RIGHT LANE AND SHOULDER CLOSED WITH CONDITIONS STILL DETERIORATING. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182230/201907182230",iembot_phi,1,iembot phi,"iembot phi At 6:30 PM EDT, Green Brook TWP [Somerset Co, NJ] 911 CALL CENTER reports FLASH FLOOD. FLOODING ON US-22W IN GREEN BROOK. RIGHT LANE AND SHOULDER CLOSED WITH CONDITIONS STILL DETERIORATING. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182230/201907182230",WI
74,2019-07-18 22:37:01+00:00,0,,,,96,Today has been nonstop crying while driving day. It’s not the stress of having to find a new car and a new place to live but trying to do all that on top of handling the stressful things that were going on before the flood.,NewsCarolyn,1,NewsCarolyn,NewsCarolyn Today has been nonstop crying while driving day. It’s not the stress of having to find a new car and a new place to live but trying to do all that on top of handling the stressful things that were going on before the flood.,WI
75,2019-07-18 22:36:12+00:00,0,,,,0,Starting to flood in north Bellmore,LI_Weather516,1,LI Weather516,LI Weather516 Starting to flood in north Bellmore,WI
76,2019-07-18 22:29:01+00:00,0,,,@LevanteBrewing,0,Drinking a Flood the Catacombs by @LevanteBrewing at @PBTSlice —,hotsoup14,1,hotsoup14,hotsoup14 Drinking a Flood the Catacombs by @LevanteBrewing at @PBTSlice —,WI
77,2019-07-18 22:24:40+00:00,0,,,,0,"I feel like the plane gods are toying with my mind. The only empty seat on the plane is next to me, which is amazing, but there are thunderstorms inbound and a flash flood warning. Let’s get this thing off the ground! ",kelly_hirano,1,kelly hirano,"kelly hirano I feel like the plane gods are toying with my mind. The only empty seat on the plane is next to me, which is amazing, but there are thunderstorms inbound and a flash flood warning. Let’s get this thing off the ground! ",WI
78,2019-07-18 22:23:28+00:00,0,,,,9,Getting the flash flood alert while on a train with hundreds of others is probably the scariest thing I’ve ever heard purge szn,meggypeggy530,1,meggypeggy530,meggypeggy530 Getting the flash flood alert while on a train with hundreds of others is probably the scariest thing I’ve ever heard purge szn,WI
79,2019-07-18 22:22:24+00:00,0,,,,2,And flash flood warning ,LI_Weather516,1,LI Weather516,LI Weather516 And flash flood warning ,WI
80,2019-07-18 22:13:02+00:00,0,,,,0,"At 5:45 PM EDT, 1 SSW Heathcote [Middlesex Co, NJ] LAW ENFORCEMENT reports FLASH FLOOD. US-1 SOUTH AT RAYMOND RD DOWN TO ONE LANE AND EXPECTED TO BE CLOSED ENTIRELY IF WATERS CONTINUE RISING. EXIT RAMP TO RAYMOND RD IS ALREADY CLOSED AND IMPASSABLE. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182145/201907182145",iembot_phi,1,iembot phi,"iembot phi At 5:45 PM EDT, 1 SSW Heathcote [Middlesex Co, NJ] LAW ENFORCEMENT reports FLASH FLOOD. US-1 SOUTH AT RAYMOND RD DOWN TO ONE LANE AND EXPECTED TO BE CLOSED ENTIRELY IF WATERS CONTINUE RISING. EXIT RAMP TO RAYMOND RD IS ALREADY CLOSED AND IMPASSABLE. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182145/201907182145",WI
81,2019-07-18 22:11:52+00:00,0,,,,1,"Listening to Zack de la Rocha in 1994 intro the song, “Freedom” asking the audience to flood “that Dixiecrat Clinton” mailbox with letters demanding Leonard Peltier’s release from prison makes me long for music with a message &amp; musicians with the balls to stand up to injustice.",StevePrediletto,1,StevePrediletto,"StevePrediletto Listening to Zack de la Rocha in 1994 intro the song, “Freedom” asking the audience to flood “that Dixiecrat Clinton” mailbox with letters demanding Leonard Peltier’s release from prison makes me long for music with a message &amp; musicians with the balls to stand up to injustice.",WI
82,2019-07-18 22:10:59+00:00,0,,,,0,"At 5:20 PM EDT, 2 WSW Rossmoor [Middlesex Co, NJ] LAW ENFORCEMENT reports FLASH FLOOD. US-130 NORTHBOUND CLOSED AT DEY RD DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182120/201907182120",iembot_phi,1,iembot phi,"iembot phi At 5:20 PM EDT, 2 WSW Rossmoor [Middlesex Co, NJ] LAW ENFORCEMENT reports FLASH FLOOD. US-130 NORTHBOUND CLOSED AT DEY RD DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182120/201907182120",WI
83,2019-07-18 22:02:51+00:00,0,,#SmithSells,,1,"Waves of nostalgia flood our minds when we think of our childhood home... Read about what it was like for one Tampa native, who visited her childhood home when it hit the market this month. #SmithSells Listed by Grant Patterson &amp; Sterling Remer",smith_associate,1,smith associate,"smith associate Waves of nostalgia flood our minds when we think of our childhood home... Read about what it was like for one Tampa native, who visited her childhood home when it hit the market this month. #SmithSells Listed by Grant Patterson &amp; Sterling Remer",WI
84,2019-07-18 22:02:09+00:00,0,,,,2,I believe it got there before the water- there was a torrential downpour followed by a flash flood.,KellyPickard3,1,KellyPickard3,KellyPickard3 I believe it got there before the water- there was a torrential downpour followed by a flash flood.,WI
85,2019-07-18 22:02:05+00:00,15,,,,11,"Flash Flood Warning including New Brunswick NJ, Perth Amboy NJ, Sayreville NJ until 10:00 PM EDT ",NWS_MountHolly,1,NWS MountHolly,"NWS MountHolly Flash Flood Warning including New Brunswick NJ, Perth Amboy NJ, Sayreville NJ until 10:00 PM EDT ",WI
86,2019-07-18 21:58:16+00:00,0,,,,0,"No but the country doesn't deserve the wrenching that the leftist world Senate give it. If you think a Republican Senate should give the country a leftist agenda you're dreaming. The House is not willing to pass an immigration bill that would stop the flood, or do u want 1billion",highwaysixtythr,1,highwaysixtythr,"highwaysixtythr No but the country doesn't deserve the wrenching that the leftist world Senate give it. If you think a Republican Senate should give the country a leftist agenda you're dreaming. The House is not willing to pass an immigration bill that would stop the flood, or do u want 1billion",WI
87,2019-07-18 21:57:09+00:00,0,,,,0,"At 5:29 PM EDT, West Chester [Chester Co, PA] DEPT OF HIGHWAYS reports FLOOD. FLOODING ON MONTGOMERY AVE. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182129/201907182129",iembot_phi,1,iembot phi,"iembot phi At 5:29 PM EDT, West Chester [Chester Co, PA] DEPT OF HIGHWAYS reports FLOOD. FLOODING ON MONTGOMERY AVE. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182129/201907182129",WI
88,2019-07-18 21:46:49+00:00,0,,,,1,I dare you to have the courage to post this on main to get a flood of “tHe uk VERsioN iS acTUAllY BetTer” replys,skrefetz,1,skrefetz,skrefetz I dare you to have the courage to post this on main to get a flood of “tHe uk VERsioN iS acTUAllY BetTer” replys,WI
89,2019-07-18 21:38:31+00:00,0,,,,0,"At 5:25 PM EDT, 1 S East Goshen Twp. [Chester Co, PA] PUBLIC reports FLASH FLOOD. CHESTER CREEK OVERFLOWED ONTO THE ROAD AT THE INTERSECTION OF RESERVOIR AND STRASBOURG ROADS. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182125/201907182125",iembot_phi,1,iembot phi,"iembot phi At 5:25 PM EDT, 1 S East Goshen Twp. [Chester Co, PA] PUBLIC reports FLASH FLOOD. CHESTER CREEK OVERFLOWED ONTO THE ROAD AT THE INTERSECTION OF RESERVOIR AND STRASBOURG ROADS. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182125/201907182125",WI
90,2019-07-18 21:35:33+00:00,0,,,@foofighters,1,I swear to god if one more damn flood warning interrupts me listening to the @foofighters,ShawnOMusic,1,ShawnOMusic,ShawnOMusic I swear to god if one more damn flood warning interrupts me listening to the @foofighters,WI
91,2019-07-18 21:35:29+00:00,0,,,,0,Doesn't seem all that fiscally responsible to do such a thing. Does anyone really look at the flood guide anymore now that the internet exists?,JGasson_21,1,JGasson 21,JGasson 21 Doesn't seem all that fiscally responsible to do such a thing. Does anyone really look at the flood guide anymore now that the internet exists?,WI
92,2019-07-18 21:26:45+00:00,1,,,,15,Oh Joe !The Truth is coming like a Flood!!,ErinBrittain6,1,ErinBrittain6,ErinBrittain6 Oh Joe !The Truth is coming like a Flood!!,WI
93,2019-07-18 21:26:37+00:00,0,,,,0,"At 3:51 PM EDT, 2 S Winslow TWP [Camden Co, NJ] PUBLIC reports FLOOD. MULTIPLE MPING REPORTS OF FLOODING NEAR MAYS LANDING RD. https://mesonet.agron.iastate.edu/lsr/#PHI/201907181951/201907181951",iembot_phi,1,iembot phi,"iembot phi At 3:51 PM EDT, 2 S Winslow TWP [Camden Co, NJ] PUBLIC reports FLOOD. MULTIPLE MPING REPORTS OF FLOODING NEAR MAYS LANDING RD. https://mesonet.agron.iastate.edu/lsr/#PHI/201907181951/201907181951",WI
94,2019-07-18 21:24:08+00:00,0,,,,0,"At 4:57 PM EDT, 2 NE Winslow TWP [Camden Co, NJ] DEPT OF HIGHWAYS reports FLOOD. FLOODING ON US-30 EASTBOUND WEST OF CR-723. RIGHT LANE CLOSED. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182057/201907182057",iembot_phi,1,iembot phi,"iembot phi At 4:57 PM EDT, 2 NE Winslow TWP [Camden Co, NJ] DEPT OF HIGHWAYS reports FLOOD. FLOODING ON US-30 EASTBOUND WEST OF CR-723. RIGHT LANE CLOSED. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182057/201907182057",WI
95,2019-07-18 21:19:49+00:00,0,,,,0,"At 5:10 PM EDT, Manahawkin [Ocean Co, NJ] PUBLIC reports FLASH FLOOD. WIDESPREAD STANDING WATER ON ROUTE 72 IN MANAHAWKIN. AT LEAST ONE CAR PARTIALLY SUBMERGED AND STRANDED. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182110/201907182110",iembot_phi,1,iembot phi,"iembot phi At 5:10 PM EDT, Manahawkin [Ocean Co, NJ] PUBLIC reports FLASH FLOOD. WIDESPREAD STANDING WATER ON ROUTE 72 IN MANAHAWKIN. AT LEAST ONE CAR PARTIALLY SUBMERGED AND STRANDED. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182110/201907182110",WI
96,2019-07-18 21:18:03+00:00,0,,,,0,"At 4:44 PM EDT, 1 E East Whiteland TWP [Chester Co, PA] DEPT OF HIGHWAYS reports FLOOD. REPORT OF FLOODING ON US-202. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182044/201907182044",iembot_phi,1,iembot phi,"iembot phi At 4:44 PM EDT, 1 E East Whiteland TWP [Chester Co, PA] DEPT OF HIGHWAYS reports FLOOD. REPORT OF FLOODING ON US-202. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182044/201907182044",WI
97,2019-07-18 21:17:04+00:00,0,,,,0,"At 4:37 PM EDT, Manahawkin [Ocean Co, NJ] DEPT OF HIGHWAYS reports FLASH FLOOD. FLOODING ON NJ-72 WESTBOUND RAMP TO CR-20. RAMP CLOSED AND DETOURED. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182037/201907182037",iembot_phi,1,iembot phi,"iembot phi At 4:37 PM EDT, Manahawkin [Ocean Co, NJ] DEPT OF HIGHWAYS reports FLASH FLOOD. FLOODING ON NJ-72 WESTBOUND RAMP TO CR-20. RAMP CLOSED AND DETOURED. https://mesonet.agron.iastate.edu/lsr/#PHI/201907182037/201907182037",WI
